xCoord,yCoord,1,2,3,4,5,6,7,8
4,3,-67,-76,-77,-81,-72,-66,-64,-68
4,3,-67,-76,-77,-81,-72,-66,-64,-68
4,3,-67,-76,-77,-81,-72,-66,-64,-68
4,3,-67,-76,-77,-81,-72,-66,-64,-68
4,3,-67,-76,-77,-81,-72,-64,-64,-68
4,3,-67,-76,-77,-81,-72,-64,-64,-71
4,3,-67,-76,-77,-81,-72,-64,-64,-71
4,3,-67,-76,-77,-81,-72,-76,-64,-71
4,3,-67,-76,-77,-81,-72,-76,-64,-71
4,3,-67,-76,-77,-81,-72,-76,-64,-71
4,3,-67,-76,-77,-81,-72,-76,-64,-69
4,3,-67,-76,-77,-81,-72,-76,-64,-69
4,3,-67,-76,-77,-76,-72,-76,-64,-69
4,3,-67,-76,-77,-76,-72,-65,-64,-69
4,3,-67,-76,-77,-76,-72,-76,-64,-69
4,3,-78,-76,-77,-76,-72,-76,-64,-69
4,3,-78,-76,-77,-76,-72,-76,-64,-69
4,3,-78,-76,-77,-76,-72,-76,-61,-69
4,3,-78,-76,-77,-76,-72,-76,-61,-69
4,3,-78,-76,-77,-76,-83,-76,-61,-69
4,3,-78,-76,-77,-76,-83,-76,-61,-69
4,3,-67,-76,-77,-76,-83,-76,-61,-69
4,3,-67,-76,-77,-76,-83,-76,-64,-69
4,3,-67,-76,-77,-76,-83,-76,-64,-69
4,3,-67,-76,-77,-76,-83,-76,-64,-69
4,3,-67,-76,-77,-76,-83,-76,-61,-69
4,3,-67,-76,-77,-76,-83,-76,-61,-69
4,3,-67,-76,-77,-76,-72,-76,-61,-69
4,3,-67,-77,-77,-76,-72,-76,-61,-69
4,3,-67,-77,-77,-86,-72,-76,-61,-69
4,3,-67,-77,-77,-86,-72,-76,-61,-69
4,3,-67,-77,-77,-86,-72,-76,-61,-69
4,3,-78,-77,-77,-86,-72,-76,-61,-69
4,3,-78,-77,-77,-86,-72,-76,-62,-69
4,3,-78,-75,-77,-86,-72,-76,-62,-69
4,3,-78,-77,-77,-86,-72,-76,-62,-69
4,3,-78,-75,-77,-76,-72,-76,-62,-70
4,3,-78,-75,-77,-76,-72,-76,-62,-70
4,3,-78,-75,-77,-76,-72,-76,-64,-70
4,3,-78,-75,-79,-76,-72,-76,-64,-70
4,3,-78,-75,-79,-76,-72,-76,-64,-70
4,3,-78,-76,-79,-76,-72,-76,-64,-70
4,3,-78,-76,-79,-76,-72,-76,-64,-70
4,3,-78,-76,-79,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-64,-70
4,3,-78,-76,-78,-76,-72,-76,-61,-70
4,3,-78,-76,-78,-76,-72,-76,-61,-70
4,3,-78,-75,-78,-76,-72,-76,-61,-70
4,3,-78,-76,-78,-76,-72,-76,-61,-70
4,3,-78,-75,-78,-76,-72,-76,-61,-70
4,3,-78,-75,-78,-76,-72,-76,-61,-70
4,3,-78,-75,-78,-77,-72,-76,-61,-70
4,3,-78,-75,-78,-76,-72,-76,-61,-70
4,3,-78,-75,-78,-85,-72,-76,-61,-70
4,3,-78,-75,-78,-85,-72,-76,-61,-70
4,3,-78,-75,-78,-85,-72,-76,-61,-70
4,3,-78,-75,-78,-85,-72,-76,-61,-70
4,3,-78,-75,-78,-85,-72,-65,-61,-70
4,3,-78,-75,-78,-85,-72,-65,-61,-70
4,3,-78,-75,-78,-81,-72,-65,-61,-70
4,3,-78,-75,-78,-81,-72,-65,-64,-70
4,3,-78,-75,-78,-81,-72,-65,-64,-70
4,3,-78,-75,-79,-81,-72,-65,-64,-70
4,3,-78,-76,-79,-81,-72,-65,-64,-70
4,3,-78,-76,-79,-81,-72,-65,-64,-70
4,3,-78,-76,-79,-81,-72,-65,-64,-70
4,3,-78,-76,-79,-81,-72,-65,-61,-70
4,3,-78,-76,-77,-81,-72,-65,-61,-70
4,3,-78,-76,-79,-81,-72,-65,-61,-70
4,3,-78,-76,-79,-81,-72,-65,-61,-70
4,3,-78,-76,-79,-81,-72,-65,-61,-70
4,3,-78,-76,-79,-86,-72,-65,-61,-70
4,3,-78,-76,-79,-86,-72,-65,-61,-70
4,3,-78,-76,-79,-86,-72,-65,-61,-69
4,3,-78,-76,-79,-86,-72,-65,-61,-69
4,3,-78,-76,-79,-86,-72,-65,-67,-69
4,3,-78,-76,-79,-86,-72,-65,-67,-69
4,3,-78,-76,-79,-86,-72,-65,-67,-69
4,3,-78,-76,-79,-86,-72,-65,-67,-69
4,3,-78,-76,-79,-86,-72,-65,-67,-69
4,3,-68,-76,-79,-86,-72,-65,-67,-69
4,3,-68,-76,-78,-86,-72,-65,-67,-69
4,3,-68,-76,-78,-86,-72,-65,-67,-69
4,3,-68,-76,-78,-86,-72,-65,-67,-69
4,3,-68,-76,-78,-86,-72,-65,-67,-69
4,3,-68,-76,-78,-86,-72,-76,-67,-69
4,3,-68,-76,-78,-86,-72,-76,-67,-69
4,3,-78,-76,-78,-86,-72,-76,-67,-69
4,3,-68,-76,-78,-86,-72,-76,-67,-69
4,3,-78,-76,-78,-86,-72,-76,-67,-69
4,3,-78,-76,-78,-86,-72,-76,-67,-69
4,3,-78,-76,-78,-86,-72,-64,-67,-69
4,3,-78,-76,-78,-86,-72,-64,-67,-69
4,3,-78,-76,-77,-86,-72,-64,-67,-69
4,3,-78,-75,-77,-86,-72,-64,-67,-69
4,3,-78,-75,-77,-86,-72,-65,-67,-69
4,3,-78,-75,-77,-86,-72,-65,-67,-69
4,3,-78,-75,-77,-82,-72,-65,-67,-69
4,3,-67,-75,-77,-82,-72,-65,-67,-70
4,3,-67,-75,-77,-82,-72,-65,-67,-69
4,3,-67,-75,-77,-82,-72,-65,-67,-70
4,3,-67,-75,-77,-82,-72,-65,-67,-70
4,3,-67,-75,-77,-82,-72,-65,-67,-70
4,3,-67,-75,-77,-82,-72,-65,-62,-70
4,3,-78,-75,-77,-82,-72,-65,-62,-70
4,3,-78,-75,-77,-82,-72,-65,-62,-69
4,3,-78,-75,-77,-82,-72,-65,-62,-69
4,3,-78,-80,-77,-82,-72,-65,-62,-69
4,3,-78,-80,-77,-82,-72,-65,-62,-69
4,3,-78,-80,-78,-82,-72,-65,-62,-69
4,3,-78,-80,-78,-82,-72,-65,-62,-69
4,3,-78,-80,-78,-86,-72,-65,-62,-69
4,3,-78,-80,-78,-86,-72,-65,-62,-69
4,3,-78,-80,-78,-86,-72,-65,-62,-69
4,3,-78,-80,-78,-86,-72,-65,-62,-69
4,3,-78,-80,-78,-86,-83,-65,-62,-69
4,3,-78,-80,-78,-86,-83,-65,-67,-69
4,3,-78,-80,-78,-86,-83,-65,-67,-69
4,3,-78,-80,-78,-81,-83,-65,-67,-69
4,3,-78,-80,-78,-81,-83,-65,-67,-69
4,3,-78,-76,-78,-81,-83,-65,-67,-69
4,3,-78,-76,-78,-81,-83,-65,-67,-69
4,3,-69,-76,-78,-81,-83,-65,-67,-69
4,3,-69,-76,-78,-81,-83,-64,-67,-69
4,3,-69,-76,-78,-81,-83,-64,-67,-69
4,3,-69,-76,-78,-81,-83,-64,-67,-70
4,3,-69,-76,-78,-81,-83,-64,-67,-70
4,3,-69,-76,-78,-81,-73,-64,-67,-70
4,3,-69,-76,-78,-81,-83,-64,-67,-70
4,3,-69,-76,-78,-81,-73,-76,-67,-70
4,3,-69,-76,-78,-81,-73,-64,-67,-70
4,3,-69,-76,-78,-81,-73,-76,-67,-70
4,3,-69,-76,-78,-81,-73,-76,-67,-70
4,3,-69,-76,-78,-81,-73,-76,-61,-70
4,3,-69,-76,-78,-81,-73,-76,-61,-68
4,3,-69,-76,-78,-81,-82,-76,-61,-68
4,3,-69,-76,-78,-81,-82,-76,-61,-70
4,3,-69,-77,-78,-81,-82,-76,-61,-70
4,3,-69,-77,-78,-81,-73,-76,-61,-70
4,3,-78,-77,-78,-81,-73,-76,-61,-70
4,3,-78,-77,-78,-81,-73,-76,-61,-70
4,3,-78,-77,-78,-81,-73,-69,-64,-70
4,3,-78,-77,-78,-81,-73,-69,-61,-70
4,3,-78,-76,-78,-81,-73,-69,-64,-70
4,3,-78,-76,-78,-81,-73,-69,-64,-70
4,3,-78,-76,-78,-81,-73,-69,-64,-70
4,3,-78,-76,-78,-81,-73,-69,-64,-70
4,3,-78,-76,-78,-81,-73,-69,-64,-70
4,3,-78,-76,-78,-81,-73,-69,-61,-70
4,3,-78,-76,-78,-81,-73,-76,-61,-70
4,3,-78,-76,-78,-81,-73,-76,-61,-71
4,3,-78,-76,-78,-81,-73,-76,-61,-71
4,3,-78,-76,-78,-81,-73,-69,-61,-71
4,3,-78,-76,-78,-81,-73,-69,-61,-70
4,3,-78,-76,-78,-82,-73,-69,-61,-70
4,3,-78,-76,-78,-82,-73,-69,-61,-70
4,3,-78,-76,-72,-82,-73,-69,-61,-70
4,3,-78,-76,-72,-82,-73,-69,-61,-70
4,3,-78,-76,-72,-82,-73,-69,-61,-70
4,3,-78,-76,-78,-82,-73,-69,-61,-70
4,3,-78,-76,-78,-82,-73,-76,-61,-70
4,3,-78,-76,-78,-82,-73,-76,-61,-70
4,3,-78,-76,-78,-82,-73,-76,-61,-69
4,3,-78,-76,-78,-86,-73,-76,-61,-69
4,3,-78,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-73,-86,-73,-76,-61,-69
4,3,-69,-80,-73,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-73,-76,-61,-69
4,3,-69,-80,-78,-86,-72,-76,-61,-69
4,3,-69,-80,-78,-86,-72,-76,-61,-69
4,3,-69,-80,-78,-86,-72,-76,-61,-69
4,3,-69,-80,-78,-86,-72,-76,-61,-69
4,3,-67,-80,-78,-86,-72,-76,-61,-69
4,3,-67,-80,-78,-86,-72,-76,-61,-69
4,3,-67,-80,-78,-86,-72,-76,-61,-69
4,3,-67,-80,-78,-86,-73,-76,-61,-69
4,3,-67,-80,-78,-86,-73,-76,-61,-69
4,3,-67,-80,-78,-86,-73,-76,-61,-69
4,3,-67,-80,-72,-86,-73,-76,-61,-69
4,3,-67,-80,-72,-77,-73,-76,-61,-69
4,3,-67,-80,-72,-77,-73,-69,-61,-69
4,3,-67,-80,-72,-77,-73,-76,-61,-69
4,3,-67,-80,-79,-77,-73,-69,-61,-69
4,3,-68,-80,-79,-77,-73,-69,-61,-69
4,3,-68,-81,-79,-77,-73,-69,-61,-69
4,3,-68,-81,-72,-77,-73,-69,-61,-69
4,3,-69,-81,-72,-77,-73,-69,-61,-69
4,3,-69,-81,-72,-77,-73,-69,-61,-69
4,3,-69,-75,-72,-77,-73,-69,-61,-69
4,3,-69,-75,-72,-77,-73,-69,-68,-69
4,3,-69,-80,-72,-77,-73,-69,-68,-69
4,3,-69,-80,-72,-77,-73,-69,-68,-69
4,3,-69,-80,-72,-77,-73,-69,-61,-69
4,3,-69,-80,-72,-77,-73,-76,-61,-69
4,3,-69,-80,-72,-77,-73,-76,-61,-69
4,3,-69,-80,-72,-77,-73,-76,-61,-69
4,3,-69,-75,-72,-77,-73,-76,-61,-69
4,3,-69,-75,-72,-77,-73,-76,-61,-70
4,3,-69,-75,-78,-77,-73,-76,-61,-70
4,3,-67,-75,-78,-77,-73,-76,-61,-70
4,3,-67,-80,-78,-77,-73,-76,-61,-70
4,3,-67,-80,-78,-77,-72,-76,-61,-70
4,3,-67,-80,-78,-77,-72,-76,-61,-70
4,3,-67,-80,-78,-77,-72,-76,-61,-70
4,3,-67,-80,-78,-77,-72,-76,-61,-70
4,3,-68,-80,-78,-77,-72,-76,-61,-70
4,3,-68,-80,-78,-77,-72,-76,-61,-69
4,3,-68,-80,-78,-77,-72,-76,-61,-69
4,3,-68,-80,-78,-77,-72,-76,-61,-69
4,3,-68,-80,-78,-77,-72,-76,-61,-69
4,3,-69,-80,-78,-77,-72,-76,-61,-69
4,3,-69,-75,-78,-77,-72,-76,-61,-69
4,3,-69,-75,-78,-77,-72,-76,-64,-70
4,3,-69,-75,-78,-77,-72,-69,-64,-70
4,3,-69,-75,-78,-77,-72,-69,-64,-70
4,3,-69,-75,-79,-77,-72,-69,-64,-70
4,3,-69,-75,-79,-77,-72,-69,-64,-70
4,3,-69,-75,-79,-77,-72,-69,-64,-70
4,3,-69,-75,-79,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-77,-72,-69,-64,-70
4,3,-69,-75,-72,-86,-72,-69,-64,-70
4,3,-78,-75,-72,-86,-72,-69,-64,-70
4,3,-78,-75,-72,-86,-72,-69,-61,-70
4,3,-78,-75,-72,-86,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-76,-72,-69,-61,-70
4,3,-78,-75,-72,-77,-72,-69,-61,-70
4,3,-78,-75,-72,-77,-72,-69,-61,-70
4,3,-78,-75,-72,-77,-83,-69,-61,-70
4,3,-78,-76,-72,-77,-83,-69,-61,-70
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-83,-76,-61,-69
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-83,-69,-61,-69
4,3,-78,-76,-72,-77,-73,-69,-61,-69
4,3,-78,-76,-72,-77,-73,-69,-62,-69
4,3,-78,-75,-72,-77,-73,-69,-62,-69
4,3,-78,-75,-72,-77,-73,-69,-62,-69
4,3,-78,-75,-72,-76,-83,-69,-62,-69
4,3,-78,-75,-72,-77,-83,-69,-62,-69
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-76,-72,-76,-83,-69,-62,-70
4,3,-78,-76,-79,-76,-83,-69,-62,-70
4,3,-78,-76,-79,-76,-83,-69,-62,-70
4,3,-78,-75,-79,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-67,-75,-72,-76,-83,-69,-64,-70
4,3,-78,-75,-72,-76,-83,-69,-62,-70
4,3,-78,-75,-72,-76,-83,-69,-64,-70
4,3,-67,-75,-72,-76,-83,-69,-64,-70
4,3,-67,-75,-72,-76,-72,-69,-64,-70
4,3,-67,-75,-72,-76,-72,-69,-64,-69
4,3,-67,-75,-72,-76,-72,-69,-61,-69
4,3,-78,-75,-72,-76,-72,-69,-61,-69
4,3,-78,-75,-72,-76,-72,-69,-61,-69
4,3,-78,-75,-72,-77,-72,-69,-61,-69
4,3,-67,-76,-72,-77,-72,-69,-61,-69
4,3,-78,-75,-72,-77,-72,-69,-61,-69
4,3,-67,-76,-72,-77,-72,-69,-61,-69
4,3,-78,-75,-72,-77,-72,-69,-61,-69
4,3,-78,-75,-72,-77,-72,-65,-61,-69
4,3,-78,-75,-72,-77,-72,-65,-61,-69
4,3,-78,-75,-72,-77,-72,-69,-61,-69
4,3,-67,-75,-72,-77,-72,-65,-61,-69
4,3,-67,-75,-72,-77,-72,-69,-61,-69
4,3,-67,-76,-72,-77,-72,-69,-61,-69
4,3,-67,-75,-72,-77,-72,-65,-61,-69
4,3,-78,-76,-72,-77,-72,-69,-61,-69
4,3,-78,-76,-72,-77,-72,-69,-61,-71
4,3,-67,-76,-72,-77,-72,-69,-61,-71
4,3,-67,-76,-72,-77,-72,-69,-64,-71
4,3,-67,-76,-72,-77,-72,-69,-64,-71
4,3,-67,-76,-72,-77,-72,-69,-64,-71
4,3,-67,-76,-77,-77,-72,-69,-64,-71
4,3,-67,-76,-77,-77,-72,-69,-64,-71
4,3,-67,-76,-77,-77,-72,-69,-64,-69
4,3,-78,-76,-77,-77,-72,-69,-64,-69
4,3,-78,-76,-77,-77,-72,-69,-61,-69
4,3,-78,-76,-77,-77,-72,-65,-61,-69
4,3,-78,-76,-77,-77,-83,-65,-61,-69
4,3,-78,-76,-73,-77,-83,-65,-61,-69
4,3,-67,-76,-73,-77,-83,-65,-61,-69
4,3,-67,-76,-73,-77,-83,-65,-61,-71
4,3,-67,-76,-73,-77,-83,-65,-64,-71
4,3,-67,-76,-73,-77,-83,-69,-64,-71
4,3,-67,-76,-73,-77,-72,-69,-64,-71
4,3,-67,-76,-73,-77,-72,-69,-64,-71
4,3,-67,-76,-73,-77,-72,-69,-64,-71
4,3,-67,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-64,-71
4,3,-69,-74,-73,-77,-72,-69,-61,-71
4,3,-69,-74,-73,-77,-72,-69,-61,-69
4,3,-69,-74,-73,-77,-72,-65,-61,-69
4,3,-69,-74,-73,-77,-72,-65,-61,-69
4,3,-69,-74,-72,-77,-72,-65,-61,-69
4,3,-69,-74,-72,-77,-83,-65,-61,-69
4,3,-69,-75,-72,-77,-83,-65,-61,-69
4,3,-69,-75,-72,-77,-73,-65,-61,-69
4,3,-69,-80,-72,-77,-73,-65,-61,-69
4,3,-78,-80,-72,-77,-73,-65,-61,-69
4,3,-78,-80,-72,-77,-73,-65,-61,-69
4,3,-78,-80,-72,-77,-73,-65,-61,-69
4,3,-78,-80,-73,-77,-73,-65,-61,-69
4,3,-78,-80,-73,-77,-83,-65,-61,-69
4,3,-78,-80,-73,-77,-83,-65,-61,-70
4,3,-78,-80,-73,-77,-83,-65,-64,-70
4,3,-78,-80,-73,-77,-83,-69,-64,-70
4,3,-78,-80,-73,-82,-83,-69,-64,-70
4,3,-78,-80,-76,-82,-83,-69,-64,-70
4,3,-78,-80,-76,-82,-83,-69,-64,-70
4,3,-78,-80,-76,-82,-83,-69,-64,-70
4,3,-78,-80,-76,-82,-83,-69,-64,-70
4,3,-78,-80,-76,-82,-83,-69,-61,-70
4,3,-78,-80,-76,-82,-83,-69,-61,-69
4,3,-78,-80,-76,-82,-83,-69,-61,-69
4,3,-78,-80,-76,-81,-83,-69,-61,-69
4,3,-78,-80,-77,-81,-83,-69,-61,-69
4,3,-78,-80,-77,-81,-83,-69,-61,-69
4,3,-78,-80,-77,-81,-83,-69,-61,-69
4,3,-78,-80,-77,-81,-83,-69,-61,-69
4,3,-78,-80,-77,-76,-83,-69,-61,-69
4,3,-78,-80,-77,-76,-83,-65,-61,-69
4,3,-78,-80,-77,-76,-83,-65,-61,-70
4,3,-78,-80,-77,-81,-83,-65,-61,-70
4,3,-78,-80,-78,-81,-83,-65,-61,-70
4,3,-78,-80,-78,-81,-83,-65,-61,-70
4,3,-78,-80,-78,-81,-83,-65,-61,-70
4,3,-78,-80,-78,-76,-83,-65,-61,-70
4,3,-78,-80,-78,-76,-83,-65,-61,-70
4,3,-78,-80,-78,-76,-83,-65,-67,-70
4,3,-78,-75,-78,-76,-83,-65,-67,-70
4,3,-67,-75,-78,-76,-83,-65,-67,-70
4,3,-67,-75,-78,-76,-83,-65,-67,-70
4,3,-67,-75,-78,-81,-83,-65,-67,-70
4,3,-67,-75,-78,-76,-83,-65,-67,-70
4,3,-67,-75,-78,-81,-83,-65,-67,-70
4,3,-78,-80,-78,-81,-83,-65,-67,-70
4,3,-67,-80,-78,-81,-83,-65,-67,-70
4,3,-78,-80,-78,-81,-83,-64,-67,-70
4,3,-78,-80,-78,-81,-83,-64,-67,-70
4,3,-78,-80,-78,-81,-83,-64,-67,-70
4,3,-78,-80,-78,-81,-83,-64,-67,-70
4,3,-78,-80,-78,-81,-83,-64,-61,-70
4,3,-78,-80,-78,-81,-83,-64,-61,-70
4,3,-78,-80,-78,-81,-83,-64,-61,-70
4,3,-78,-80,-78,-81,-83,-64,-61,-70
4,3,-78,-80,-78,-86,-83,-64,-61,-70
4,3,-78,-80,-72,-86,-82,-64,-61,-70
4,3,-78,-80,-72,-86,-82,-64,-61,-70
4,3,-78,-80,-72,-86,-82,-64,-67,-70
4,3,-78,-80,-72,-86,-82,-64,-67,-70
4,3,-68,-80,-72,-86,-82,-64,-67,-70
4,3,-68,-80,-72,-81,-82,-64,-67,-70
4,3,-68,-80,-78,-81,-82,-64,-67,-71
4,3,-68,-80,-72,-81,-82,-64,-67,-71
4,3,-68,-80,-78,-81,-72,-64,-67,-71
4,3,-68,-80,-78,-81,-72,-64,-67,-71
4,3,-78,-80,-78,-81,-72,-64,-67,-71
4,3,-78,-80,-78,-81,-72,-76,-67,-71
4,3,-68,-80,-78,-81,-72,-76,-67,-71
4,3,-68,-80,-78,-81,-72,-69,-67,-71
4,3,-68,-80,-78,-81,-72,-69,-67,-71
4,3,-68,-80,-78,-81,-72,-69,-67,-71
4,3,-68,-80,-78,-81,-72,-69,-64,-71
4,3,-77,-80,-78,-81,-72,-69,-64,-71
4,3,-77,-80,-78,-81,-72,-69,-64,-71
4,3,-77,-80,-78,-86,-72,-69,-64,-71
4,3,-77,-80,-78,-86,-72,-69,-64,-71
4,3,-77,-80,-72,-86,-72,-69,-64,-71
4,3,-77,-75,-72,-86,-72,-69,-64,-70
4,3,-77,-75,-72,-86,-72,-69,-64,-71
4,3,-67,-75,-72,-86,-72,-69,-64,-70
4,3,-67,-75,-72,-86,-72,-69,-64,-70
4,3,-67,-76,-72,-86,-72,-69,-64,-70
4,3,-67,-76,-72,-86,-72,-69,-64,-70
4,3,-67,-76,-72,-86,-72,-65,-64,-70
4,3,-67,-76,-72,-76,-72,-65,-64,-70
4,3,-67,-76,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-65,-64,-70
4,3,-67,-75,-72,-76,-72,-69,-64,-70
4,3,-67,-75,-72,-76,-72,-69,-64,-70
4,3,-67,-75,-72,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-65,-64,-70
4,3,-67,-75,-79,-76,-82,-65,-64,-70
4,3,-67,-75,-79,-76,-82,-65,-64,-70
4,3,-67,-75,-79,-76,-82,-65,-64,-70
4,3,-67,-75,-79,-76,-82,-65,-64,-69
4,3,-78,-75,-79,-76,-82,-65,-64,-69
4,3,-78,-75,-79,-76,-82,-65,-64,-69
4,3,-78,-75,-79,-76,-82,-65,-68,-69
4,3,-78,-75,-79,-76,-82,-65,-68,-69
4,3,-78,-75,-79,-76,-82,-65,-68,-69
4,3,-78,-75,-79,-76,-82,-65,-68,-69
4,3,-78,-75,-79,-76,-82,-65,-68,-70
4,3,-78,-75,-79,-76,-82,-65,-68,-70
4,3,-67,-75,-79,-76,-82,-69,-68,-70
4,3,-67,-75,-79,-76,-82,-65,-68,-70
4,3,-78,-75,-79,-76,-82,-69,-68,-70
4,3,-67,-75,-79,-76,-82,-69,-68,-70
4,3,-67,-75,-79,-76,-82,-69,-68,-70
4,3,-67,-75,-79,-76,-72,-69,-68,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-78,-75,-79,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-67,-75,-79,-76,-72,-69,-64,-70
4,3,-78,-75,-79,-76,-73,-69,-64,-70
4,3,-78,-75,-79,-76,-73,-69,-67,-70
4,3,-78,-75,-79,-76,-73,-69,-67,-70
4,3,-78,-75,-73,-76,-73,-69,-67,-70
4,3,-67,-75,-73,-76,-73,-69,-67,-70
4,3,-67,-75,-73,-76,-73,-69,-67,-70
4,3,-67,-75,-73,-76,-73,-69,-64,-70
4,3,-67,-75,-73,-76,-73,-69,-64,-70
4,3,-67,-75,-73,-76,-73,-69,-64,-70
4,3,-67,-75,-73,-76,-73,-69,-64,-70
4,3,-67,-75,-73,-76,-73,-69,-64,-70
4,3,-67,-76,-73,-76,-73,-69,-64,-70
4,3,-67,-76,-73,-76,-73,-69,-64,-70
4,3,-78,-76,-73,-76,-73,-69,-64,-70
4,3,-78,-76,-73,-76,-73,-69,-64,-70
4,3,-78,-76,-73,-76,-73,-69,-64,-70
4,3,-78,-76,-73,-76,-73,-69,-64,-70
4,3,-78,-76,-72,-76,-73,-69,-64,-70
4,3,-69,-76,-72,-76,-73,-69,-64,-70
4,3,-78,-76,-72,-76,-73,-69,-64,-70
4,3,-78,-76,-72,-76,-73,-69,-64,-70
4,3,-78,-76,-72,-76,-73,-69,-64,-70
4,3,-78,-76,-72,-76,-73,-69,-61,-70
4,3,-78,-76,-72,-76,-73,-69,-61,-70
4,3,-78,-76,-72,-76,-73,-69,-61,-70
4,3,-78,-76,-72,-76,-73,-69,-61,-70
4,3,-78,-76,-72,-76,-73,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-61,-70
4,3,-78,-76,-72,-76,-72,-69,-64,-70
4,3,-78,-76,-77,-76,-72,-69,-64,-70
4,3,-78,-76,-77,-76,-72,-69,-64,-69
4,3,-78,-76,-77,-76,-72,-69,-64,-70
4,3,-78,-76,-77,-76,-72,-69,-64,-69
4,3,-78,-76,-77,-76,-72,-64,-68,-69
4,3,-78,-76,-77,-76,-72,-64,-64,-69
4,3,-78,-76,-72,-76,-72,-64,-68,-69
4,3,-78,-76,-77,-76,-72,-64,-68,-69
4,3,-78,-76,-72,-76,-72,-64,-68,-69
4,3,-67,-76,-72,-76,-72,-64,-68,-69
4,3,-67,-76,-72,-82,-72,-64,-68,-69
4,3,-67,-76,-72,-82,-72,-64,-68,-69
4,3,-67,-76,-79,-82,-72,-64,-68,-69
4,3,-67,-76,-72,-82,-72,-64,-68,-69
4,3,-67,-76,-72,-82,-72,-64,-68,-69
4,3,-68,-76,-72,-82,-72,-64,-68,-69
4,3,-68,-76,-72,-82,-72,-64,-64,-69
4,3,-68,-76,-72,-82,-72,-64,-64,-69
4,3,-68,-76,-72,-82,-72,-64,-64,-69
